"gene_id","transcript_id","chr","start","stop","Start","Stop","Type","GeneSymbol","ClinicalSignificance","PhenotypeList"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534753,6534753,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534764,6534764,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534764,6534764,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534726,6534726,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534726,6534726,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534748,6534748,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534748,6534748,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534742,6534742,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534742,6534742,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534743,6534743,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534743,6534743,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534742,6534742,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534742,6534742,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534778,6534778,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534778,6534778,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534747,6534747,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6534708,6534788,6534747,6534747,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536172,6536172,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified|not provided"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536172,6536172,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified|not provided"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536219,6536219,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided|GLDC-related disorder"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536219,6536219,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided|GLDC-related disorder"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536154,6536154,"single nucleotide variant","GLDC","Benign/Likely benign","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536154,6536154,"single nucleotide variant","GLDC","Benign/Likely benign","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536104,6536104,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536104,6536104,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not provided|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536173,6536173,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536173,6536173,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536188,6536188,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|not provided|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536188,6536188,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|not provided|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536147,6536147,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536147,6536147,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536160,6536160,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536160,6536160,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536102,6536102,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536102,6536102,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536173,6536173,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536173,6536173,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536177,6536177,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536177,6536177,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536224,6536224,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536224,6536224,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536147,6536147,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536147,6536147,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536211,6536211,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536211,6536211,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536182,6536182,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536182,6536182,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536225,6536225,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536225,6536225,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536159,6536159,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536159,6536159,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536212,6536212,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536212,6536212,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536120,6536120,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536120,6536120,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536222,6536222,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6536064,6536236,6536222,6536222,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540142,6540142,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540142,6540142,"single nucleotide variant","GLDC","Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540109,6540109,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|Glycine encephalopathy 1|GLDC-related disorder"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540109,6540109,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|Glycine encephalopathy 1|GLDC-related disorder"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540077,6540077,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540077,6540077,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540060,6540060,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540060,6540060,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540102,6540102,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540102,6540102,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540138,6540138,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540138,6540138,"single nucleotide variant","GLDC","Conflicting classifications of pathogenicity","Glycine encephalopathy|not specified|Glycine encephalopathy 1"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540132,6540132,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540132,6540132,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540087,6540087,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540087,6540087,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540120,6540120,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540120,6540120,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540062,6540062,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6540051,6540146,6540062,6540062,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550883,6550883,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550883,6550883,"single nucleotide variant","GLDC","Pathogenic/Likely pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550828,6550828,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550828,6550828,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550882,6550882,"single nucleotide variant","GLDC","Benign/Likely benign","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550882,6550882,"single nucleotide variant","GLDC","Benign/Likely benign","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550845,6550845,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy|not provided"
"ENSG00000178445","ENST00000321612","9",6550803,6550914,6550845,6550845,"single nucleotide variant","GLDC","Pathogenic","Glycine encephalopathy|not provided"
