"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","tag","transcript_id","transcript_type","transcript_name","exon_number","exon_id","transcript_support_level","havana_transcript","hgnc_id","havana_gene","ont","protein_id","ccdsid","artif_dupl"
"chr5",72320367,72359352,38986,"+","ENSEMBL","transcript",NA,NA,"ENSG00000049883.15","protein_coding","PTCD2","3","CCDS","ENST00000536805.5","protein_coding","PTCD2-211",NA,NA,"2",NA,"HGNC:25734","OTTHUMG00000100953.12",NA,"ENSP00000444772.1","CCDS68892.1",NA
"chr5",72320367,72359352,38986,"+","ENSEMBL","transcript",NA,NA,"ENSG00000049883.15","protein_coding","PTCD2","3","CCDS","ENST00000543322.5","protein_coding","PTCD2-212",NA,NA,"2",NA,"HGNC:25734","OTTHUMG00000100953.12",NA,"ENSP00000438810.2","CCDS75258.1",NA
"chr5",72320376,72359233,38858,"+","HAVANA","transcript",NA,NA,"ENSG00000049883.15","protein_coding","PTCD2","2","CCDS","ENST00000503868.5","protein_coding","PTCD2-207",NA,NA,"2","OTTHUMT00000372654.1","HGNC:25734","OTTHUMG00000100953.12",NA,"ENSP00000427349.1","CCDS68891.1",NA
"chr5",74721206,74767117,45912,"-","HAVANA","transcript",NA,NA,"ENSG00000164347.18","protein_coding","GFM2","2","CCDS","ENST00000296805.8","protein_coding","GFM2-201",NA,NA,"1","OTTHUMT00000219860.3","HGNC:29682","OTTHUMG00000102058.6",NA,"ENSP00000296805.3","CCDS4023.1",NA
"chr5",74721206,74767121,45916,"-","HAVANA","transcript",NA,NA,"ENSG00000164347.18","protein_coding","GFM2","2","CCDS","ENST00000345239.6","protein_coding","GFM2-202",NA,NA,"1","OTTHUMT00000219861.1","HGNC:29682","OTTHUMG00000102058.6",NA,"ENSP00000296804.3","CCDS4024.1",NA
"chr5",74721258,74767105,45848,"-","HAVANA","transcript",NA,NA,"ENSG00000164347.18","protein_coding","GFM2","2","CCDS","ENST00000509430.5","protein_coding","GFM2-207",NA,NA,"1","OTTHUMT00000371111.1","HGNC:29682","OTTHUMG00000102058.6",NA,"ENSP00000427004.1","CCDS4023.1",NA
"chr5",74736669,74767146,30478,"-","HAVANA","transcript",NA,NA,"ENSG00000164347.18","protein_coding","GFM2","2","CCDS","ENST00000427854.6","protein_coding","GFM2-203",NA,NA,"2","OTTHUMT00000371110.1","HGNC:29682","OTTHUMG00000102058.6",NA,"ENSP00000405808.2","CCDS47232.1",NA
"chr5",74740086,74767061,26976,"-","HAVANA","transcript",NA,NA,"ENSG00000164347.18","protein_coding","GFM2","2","cds_end_NF","ENST00000509097.1","protein_coding","GFM2-206",NA,NA,"1","OTTHUMT00000371112.2","HGNC:29682","OTTHUMG00000102058.6",NA,"ENSP00000421717.1",NA,NA
"chr5",78997564,79069674,72111,"-","HAVANA","transcript",NA,NA,"ENSG00000132837.15","protein_coding","DMGDH","2","CCDS","ENST00000255189.8","protein_coding","DMGDH-201",NA,NA,"1","OTTHUMT00000226963.5","HGNC:24475","OTTHUMG00000108159.5",NA,"ENSP00000255189.3","CCDS4044.1",NA
"chr5",79020672,79054240,33569,"-","HAVANA","transcript",NA,NA,"ENSG00000132837.15","protein_coding","DMGDH","2","cds_start_NF","ENST00000523732.1","protein_coding","DMGDH-209",NA,NA,"1","OTTHUMT00000370720.1","HGNC:24475","OTTHUMG00000108159.5",NA,"ENSP00000430972.1",NA,NA
"chr5",79976716,79991262,14547,"-","HAVANA","transcript",NA,NA,"ENSG00000177034.18","protein_coding","MTX3","2","CCDS","ENST00000512528.3","protein_coding","MTX3-202",NA,NA,"1","OTTHUMT00000372567.2","HGNC:24812","OTTHUMG00000162547.8",NA,"ENSP00000424798.2","CCDS87308.1",NA
"chr5",79979761,79991245,11485,"-","HAVANA","transcript",NA,NA,"ENSG00000177034.18","protein_coding","MTX3","2","CCDS","ENST00000512560.5","protein_coding","MTX3-203",NA,NA,"2","OTTHUMT00000369495.2","HGNC:24812","OTTHUMG00000162547.8",NA,"ENSP00000423600.1","CCDS54872.1",NA
"chr5",79979777,79991259,11483,"-","HAVANA","transcript",NA,NA,"ENSG00000177034.18","protein_coding","MTX3","2","CCDS","ENST00000509852.6","protein_coding","MTX3-201",NA,NA,"1","OTTHUMT00000369494.4","HGNC:24812","OTTHUMG00000162547.8",NA,"ENSP00000423302.1","CCDS47239.2",NA
"chr5",81233320,81255057,21738,"+","HAVANA","transcript",NA,NA,"ENSG00000131730.16","protein_coding","CKMT2","2","mRNA_end_NF","ENST00000511719.5","protein_coding","CKMT2-208",NA,NA,"2","OTTHUMT00000369601.2","HGNC:1996","OTTHUMG00000119013.5",NA,"ENSP00000423264.1",NA,NA
"chr5",81233322,81266398,33077,"+","HAVANA","transcript",NA,NA,"ENSG00000131730.16","protein_coding","CKMT2","2","CCDS","ENST00000254035.9","protein_coding","CKMT2-201",NA,NA,"1","OTTHUMT00000239212.3","HGNC:1996","OTTHUMG00000119013.5",NA,"ENSP00000254035.4","CCDS4053.1",NA
"chr5",81233324,81266397,33074,"+","HAVANA","transcript",NA,NA,"ENSG00000131730.16","protein_coding","CKMT2","2","CCDS","ENST00000424301.6","protein_coding","CKMT2-202",NA,NA,"1","OTTHUMT00000369600.1","HGNC:1996","OTTHUMG00000119013.5",NA,"ENSP00000404203.2","CCDS4053.1",NA
"chr5",86617941,86620962,3022,"+","HAVANA","transcript",NA,NA,"ENSG00000127184.13","protein_coding","COX7C","2","CCDS","ENST00000247655.4","protein_coding","COX7C-201",NA,NA,"1","OTTHUMT00000239260.2","HGNC:2292","OTTHUMG00000119049.5",NA,"ENSP00000247655.3","CCDS4063.1",NA
"chr5",86617956,86620761,2806,"+","HAVANA","transcript",NA,NA,"ENSG00000127184.13","protein_coding","COX7C","2","CCDS","ENST00000509578.1","protein_coding","COX7C-203",NA,NA,"1","OTTHUMT00000369746.1","HGNC:2292","OTTHUMG00000119049.5",NA,"ENSP00000425759.1","CCDS4063.1",NA
"chr5",110738161,110762267,24107,"+","HAVANA","transcript",NA,NA,"ENSG00000164209.17","protein_coding","SLC25A46","2","basic","ENST00000513807.5","protein_coding","SLC25A46-208",NA,NA,"2","OTTHUMT00000372502.1","HGNC:25198","OTTHUMG00000128794.8",NA,"ENSP00000421134.1",NA,NA
"chr5",110739007,110765157,26151,"+","HAVANA","transcript",NA,NA,"ENSG00000164209.17","protein_coding","SLC25A46","2","CCDS","ENST00000355943.8","protein_coding","SLC25A46-201",NA,NA,"1","OTTHUMT00000250721.6","HGNC:25198","OTTHUMG00000128794.8",NA,"ENSP00000348211.3","CCDS4100.1",NA
"chr5",110739041,110762264,23224,"+","HAVANA","transcript",NA,NA,"ENSG00000164209.17","protein_coding","SLC25A46","2","CCDS","ENST00000447245.6","protein_coding","SLC25A46-202",NA,NA,"2","OTTHUMT00000372504.1","HGNC:25198","OTTHUMG00000128794.8",NA,"ENSP00000399717.2","CCDS78045.1",NA
"chr5",110755120,110762213,7094,"+","HAVANA","transcript",NA,NA,"ENSG00000164209.17","protein_coding","SLC25A46","1","exp_conf","ENST00000509432.1","protein_coding","SLC25A46-206",NA,NA,"2","OTTHUMT00000372505.1","HGNC:25198","OTTHUMG00000128794.8",NA,"ENSP00000426604.1",NA,NA
"chr5",119452476,119542318,89843,"+","HAVANA","transcript",NA,NA,"ENSG00000133835.18","protein_coding","HSD17B4","1","exp_conf","ENST00000509514.6","protein_coding","HSD17B4-208",NA,NA,"1",NA,"HGNC:5213","OTTHUMG00000128899.6",NA,"ENSP00000426272.2",NA,NA
"chr5",119452497,119542252,89756,"+","HAVANA","transcript",NA,NA,"ENSG00000133835.18","protein_coding","HSD17B4","1","CCDS","ENST00000515320.5","protein_coding","HSD17B4-218",NA,NA,"2","OTTHUMT00000371138.1","HGNC:5213","OTTHUMG00000128899.6",NA,"ENSP00000424613.1","CCDS56378.1",NA
"chr5",119452497,119542332,89836,"+","HAVANA","transcript",NA,NA,"ENSG00000133835.18","protein_coding","HSD17B4","2","CCDS","ENST00000414835.7","protein_coding","HSD17B4-201",NA,NA,"2","OTTHUMT00000495996.1","HGNC:5213","OTTHUMG00000128899.6",NA,"ENSP00000411960.3","CCDS56379.1",NA
"chr5",119452497,119542332,89836,"+","HAVANA","transcript",NA,NA,"ENSG00000133835.18","protein_coding","HSD17B4","2","CCDS","ENST00000510025.7","protein_coding","HSD17B4-211",NA,NA,"2","OTTHUMT00000495995.1","HGNC:5213","OTTHUMG00000128899.6",NA,"ENSP00000424940.3","CCDS4126.1",NA
"chr5",119476542,119542174,65633,"+","HAVANA","transcript",NA,NA,"ENSG00000133835.18","protein_coding","HSD17B4","2","CCDS","ENST00000513628.5","protein_coding","HSD17B4-216",NA,NA,"2","OTTHUMT00000371143.2","HGNC:5213","OTTHUMG00000128899.6",NA,"ENSP00000425993.1","CCDS93763.1",NA
"chr5",126541841,126595219,53379,"-","HAVANA","transcript",NA,NA,"ENSG00000164904.18","protein_coding","ALDH7A1","2","CCDS","ENST00000409134.8","protein_coding","ALDH7A1-201",NA,NA,"1","OTTHUMT00000250921.3","HGNC:877","OTTHUMG00000128942.26",NA,"ENSP00000387123.3","CCDS4137.2",NA
"chr5",126544596,126595336,50741,"-","HAVANA","transcript",NA,NA,"ENSG00000164904.18","protein_coding","ALDH7A1","2","CCDS","ENST00000553117.5","protein_coding","ALDH7A1-215",NA,NA,"2","OTTHUMT00000405796.1","HGNC:877","OTTHUMG00000128942.26",NA,"ENSP00000448593.1","CCDS56380.2",NA
"chr5",126564358,126595218,30861,"-","HAVANA","transcript",NA,NA,"ENSG00000164904.18","protein_coding","ALDH7A1","2","basic","ENST00000413020.6","protein_coding","ALDH7A1-203",NA,NA,"2","OTTHUMT00000330460.6","HGNC:877","OTTHUMG00000128942.26",NA,"ENSP00000487936.1",NA,NA
"chr5",127051397,127058995,7599,"-","HAVANA","transcript",NA,NA,"ENSG00000164241.14","protein_coding","C5orf63","2","CCDS","ENST00000606937.6","protein_coding","C5orf63-207",NA,NA,"2",NA,"HGNC:40051","OTTHUMG00000163037.3",NA,"ENSP00000475810.2","CCDS93776.1",NA
"chr5",131159027,131165256,6230,"-","HAVANA","transcript",NA,NA,"ENSG00000169567.13","protein_coding","HINT1","2","CCDS","ENST00000304043.10","protein_coding","HINT1-201",NA,NA,"1","OTTHUMT00000250984.2","HGNC:4912","OTTHUMG00000128995.6",NA,"ENSP00000304229.5","CCDS4147.1",NA
"chr5",131159296,131165341,6046,"-","HAVANA","transcript",NA,NA,"ENSG00000169567.13","protein_coding","HINT1","2","GENCODE_Primary","ENST00000506908.2","protein_coding","HINT1-204",NA,NA,"2","OTTHUMT00000371612.1","HGNC:4912","OTTHUMG00000128995.6",NA,"ENSP00000426860.1",NA,NA
"chr5",131170944,131199966,29023,"+","HAVANA","transcript",NA,NA,"ENSG00000186687.16","protein_coding","LYRM7","1","exp_conf","ENST00000510516.5","protein_coding","LYRM7-203",NA,NA,"2","OTTHUMT00000371678.1","HGNC:28072","OTTHUMG00000128994.4",NA,"ENSP00000423283.1",NA,NA
"chr5",131170944,131205428,34485,"+","HAVANA","transcript",NA,NA,"ENSG00000186687.16","protein_coding","LYRM7","2","CCDS","ENST00000379380.9","protein_coding","LYRM7-201",NA,NA,"1","OTTHUMT00000250983.2","HGNC:28072","OTTHUMG00000128994.4",NA,"ENSP00000368688.4","CCDS4148.1",NA
"chr5",131170989,131199653,28665,"+","HAVANA","transcript",NA,NA,"ENSG00000186687.16","protein_coding","LYRM7","2","CCDS","ENST00000507584.1","protein_coding","LYRM7-202",NA,NA,"2","OTTHUMT00000371679.1","HGNC:28072","OTTHUMG00000128994.4",NA,"ENSP00000423991.1","CCDS78057.1",NA
"chr5",131953898,132011890,57993,"-","HAVANA","transcript",NA,NA,"ENSG00000164398.15","protein_coding","ACSL6","2","CCDS","ENST00000379255.5","protein_coding","ACSL6-206",NA,NA,"1","OTTHUMT00000132621.1","HGNC:16496","OTTHUMG00000150692.18",NA,"ENSP00000368557.1","CCDS56382.1",NA
"chr5",131953905,132012086,58182,"-","HAVANA","transcript",NA,NA,"ENSG00000164398.15","protein_coding","ACSL6","1","CCDS","ENST00000379246.5","protein_coding","ACSL6-205",NA,NA,"1","OTTHUMT00000132620.1","HGNC:16496","OTTHUMG00000150692.18",NA,"ENSP00000368548.1","CCDS56383.1",NA
"chr5",131954211,132011580,57370,"-","HAVANA","transcript",NA,NA,"ENSG00000164398.15","protein_coding","ACSL6","2","GENCODE_Primary","ENST00000434099.6","protein_coding","ACSL6-212",NA,NA,"1","OTTHUMT00000501901.1","HGNC:16496","OTTHUMG00000150692.18",NA,"ENSP00000397507.2",NA,NA
"chr5",131954234,131994225,39992,"-","ENSEMBL","transcript",NA,NA,"ENSG00000164398.15","protein_coding","ACSL6","3","GENCODE_Primary","ENST00000543479.5","protein_coding","ACSL6-220",NA,NA,"1",NA,"HGNC:16496","OTTHUMG00000150692.18",NA,"ENSP00000442124.2",NA,NA
"chr5",131989480,132012177,22698,"-","HAVANA","transcript",NA,NA,"ENSG00000164398.15","protein_coding","ACSL6","2","cds_end_NF","ENST00000414078.5","protein_coding","ACSL6-207",NA,NA,"1","OTTHUMT00000268443.2","HGNC:16496","OTTHUMG00000150692.18",NA,"ENSP00000394810.1",NA,NA
"chr5",132866630,132867687,1058,"+","HAVANA","transcript",NA,NA,"ENSG00000164405.11","protein_coding","UQCRQ","2","CCDS","ENST00000378667.1","protein_coding","UQCRQ-202",NA,NA,"2","OTTHUMT00000133041.1","HGNC:29594","OTTHUMG00000059836.3",NA,"ENSP00000367936.1","CCDS34237.1",NA
"chr5",132866642,132868847,2206,"+","HAVANA","transcript",NA,NA,"ENSG00000164405.11","protein_coding","UQCRQ","2","CCDS","ENST00000378670.8","protein_coding","UQCRQ-203",NA,NA,"1","OTTHUMT00000133040.2","HGNC:29594","OTTHUMG00000059836.3",NA,"ENSP00000367939.3","CCDS34237.1",NA
"chr5",132866646,132867683,1038,"+","HAVANA","transcript",NA,NA,"ENSG00000164405.11","protein_coding","UQCRQ","2","CCDS","ENST00000378665.1","protein_coding","UQCRQ-201",NA,NA,"1","OTTHUMT00000133044.1","HGNC:29594","OTTHUMG00000059836.3",NA,"ENSP00000367934.1","CCDS34237.1",NA
"chr5",133971871,134004975,33105,"-","HAVANA","transcript",NA,NA,"ENSG00000213585.11","protein_coding","VDAC1","2","CCDS","ENST00000265333.8","protein_coding","VDAC1-201",NA,NA,"2","OTTHUMT00000259208.2","HGNC:12669","OTTHUMG00000129118.4",NA,"ENSP00000265333.3","CCDS4168.1",NA
"chr5",133971915,134004742,32828,"-","HAVANA","transcript",NA,NA,"ENSG00000213585.11","protein_coding","VDAC1","2","CCDS","ENST00000395044.7","protein_coding","VDAC1-202",NA,NA,"1","OTTHUMT00000259209.1","HGNC:12669","OTTHUMG00000129118.4",NA,"ENSP00000378484.3","CCDS4168.1",NA
"chr5",133971952,134004842,32891,"-","HAVANA","transcript",NA,NA,"ENSG00000213585.11","protein_coding","VDAC1","2","CCDS","ENST00000395047.6","protein_coding","VDAC1-203",NA,NA,"1","OTTHUMT00000251164.2","HGNC:12669","OTTHUMG00000129118.4",NA,"ENSP00000378487.2","CCDS4168.1",NA
"chr5",134905120,134969660,64541,"+","HAVANA","transcript",NA,NA,"ENSG00000132570.15","protein_coding","PCBD2","2","CCDS","ENST00000512783.5","protein_coding","PCBD2-204",NA,NA,"1","OTTHUMT00000371578.1","HGNC:24474","OTTHUMG00000163070.2",NA,"ENSP00000421544.1","CCDS43364.1",NA
"chr5",134905131,134962644,57514,"+","HAVANA","transcript",NA,NA,"ENSG00000132570.15","protein_coding","PCBD2","2","CCDS","ENST00000254908.11","protein_coding","PCBD2-201",NA,NA,"1","OTTHUMT00000371577.2","HGNC:24474","OTTHUMG00000163070.2",NA,"ENSP00000254908.6","CCDS43364.1",NA
"chr5",135834667,135883394,48728,"+","HAVANA","transcript",NA,NA,"ENSG00000145832.16","protein_coding","SLC25A48","2","basic","ENST00000510147.2","protein_coding","SLC25A48-207",NA,NA,"2","OTTHUMT00000497863.1","HGNC:30451","OTTHUMG00000157007.5",NA,"ENSP00000496992.1",NA,NA
"chr5",135834676,135872747,38072,"+","HAVANA","transcript",NA,NA,"ENSG00000145832.16","protein_coding","SLC25A48","2","basic","ENST00000274513.9","protein_coding","SLC25A48-201",NA,NA,"2","OTTHUMT00000347064.1","HGNC:30451","OTTHUMG00000157007.5",NA,"ENSP00000274513.5",NA,NA
"chr5",135834727,135888637,53911,"+","HAVANA","transcript",NA,NA,"ENSG00000145832.16","protein_coding","SLC25A48","2","CCDS","ENST00000412661.3","protein_coding","SLC25A48-202",NA,NA,"1","OTTHUMT00000347066.1","HGNC:30451","OTTHUMG00000157007.5",NA,"ENSP00000413049.2","CCDS43366.2",NA
"chr5",138553756,138575401,21646,"-","HAVANA","transcript",NA,NA,"ENSG00000113013.16","protein_coding","HSPA9","2","CCDS","ENST00000297185.9","protein_coding","HSPA9-201",NA,NA,"1","OTTHUMT00000501296.3","HGNC:5244","OTTHUMG00000129206.7",NA,"ENSP00000297185.3","CCDS4208.1",NA
"chr5",140645285,140647630,2346,"-","HAVANA","transcript",NA,NA,"ENSG00000131495.9","protein_coding","NDUFA2","2","CCDS","ENST00000252102.9","protein_coding","NDUFA2-201",NA,NA,"1","OTTHUMT00000251679.2","HGNC:7685","OTTHUMG00000129505.2",NA,"ENSP00000252102.5","CCDS4234.1",NA
"chr5",140645369,140647645,2277,"-","HAVANA","transcript",NA,NA,"ENSG00000131495.9","protein_coding","NDUFA2","1","CCDS","ENST00000512088.1","protein_coding","NDUFA2-204",NA,NA,"2","OTTHUMT00000372955.1","HGNC:7685","OTTHUMG00000129505.2",NA,"ENSP00000427220.1","CCDS54911.1",NA
"chr5",140691455,140699305,7851,"+","HAVANA","transcript",NA,NA,"ENSG00000112855.17","protein_coding","HARS2","2","CCDS","ENST00000230771.9","protein_coding","HARS2-201",NA,NA,"1","OTTHUMT00000251670.4","HGNC:4817","OTTHUMG00000129500.19",NA,"ENSP00000230771.3","CCDS4238.1",NA
"chr5",140691609,140698628,7020,"+","HAVANA","transcript",NA,NA,"ENSG00000112855.17","protein_coding","HARS2","2","CCDS","ENST00000508522.5","protein_coding","HARS2-206",NA,NA,"2","OTTHUMT00000372868.1","HGNC:4817","OTTHUMG00000129500.19",NA,"ENSP00000423616.1","CCDS64267.1",NA
"chr5",140691614,140698938,7325,"+","HAVANA","transcript",NA,NA,"ENSG00000112855.17","protein_coding","HARS2","2","basic","ENST00000448069.2","protein_coding","HARS2-202",NA,NA,"2","OTTHUMT00000372869.1","HGNC:4817","OTTHUMG00000129500.19",NA,"ENSP00000407105.2",NA,NA
"chr5",141923871,141942047,18177,"+","HAVANA","transcript",NA,NA,"ENSG00000081791.9","protein_coding","DELE1","2","CCDS","ENST00000432126.7","protein_coding","DELE1-202",NA,NA,"1","OTTHUMT00000251863.4","HGNC:28969","OTTHUMG00000129662.6",NA,"ENSP00000396225.2","CCDS4268.1",NA
"chr5",145759019,145835304,76286,"-","HAVANA","transcript",NA,NA,"ENSG00000186314.12","protein_coding","PRELID2","2","CCDS","ENST00000334744.8","protein_coding","PRELID2-201",NA,NA,"2","OTTHUMT00000372970.1","HGNC:28306","OTTHUMG00000163384.4",NA,"ENSP00000335675.4","CCDS34262.1",NA
"chr5",145760256,145835336,75081,"-","HAVANA","transcript",NA,NA,"ENSG00000186314.12","protein_coding","PRELID2","2","CCDS","ENST00000394450.6","protein_coding","PRELID2-202",NA,NA,"1","OTTHUMT00000372968.2","HGNC:28306","OTTHUMG00000163384.4",NA,"ENSP00000377965.2","CCDS43377.1",NA
"chr5",145795075,145835304,40230,"-","HAVANA","transcript",NA,NA,"ENSG00000186314.12","protein_coding","PRELID2","2","GENCODE_Primary","ENST00000511435.1","protein_coding","PRELID2-207",NA,NA,"2","OTTHUMT00000372969.1","HGNC:28306","OTTHUMG00000163384.4",NA,"ENSP00000422789.1",NA,NA
"chr5",149345430,149349858,4429,"+","HAVANA","transcript",NA,NA,"ENSG00000164284.15","protein_coding","GRPEL2","2","basic","ENST00000513661.5","protein_coding","GRPEL2-204",NA,NA,"2","OTTHUMT00000373492.1","HGNC:21060","OTTHUMG00000130048.3",NA,"ENSP00000426331.1",NA,NA
"chr5",149345499,149354583,9085,"+","HAVANA","transcript",NA,NA,"ENSG00000164284.15","protein_coding","GRPEL2","2","CCDS","ENST00000329271.8","protein_coding","GRPEL2-201",NA,NA,"1","OTTHUMT00000252327.2","HGNC:21060","OTTHUMG00000130048.3",NA,"ENSP00000329558.3","CCDS4295.1",NA
"chr5",149345502,149351654,6153,"+","HAVANA","transcript",NA,NA,"ENSG00000164284.15","protein_coding","GRPEL2","1","exp_conf","ENST00000416916.2","protein_coding","GRPEL2-202",NA,NA,"2","OTTHUMT00000373491.1","HGNC:21060","OTTHUMG00000130048.3",NA,"ENSP00000397302.2",NA,NA
"chr5",154941073,154969411,28339,"+","HAVANA","transcript",NA,NA,"ENSG00000082515.18","protein_coding","MRPL22","2","CCDS","ENST00000523037.6","protein_coding","MRPL22-207",NA,NA,"1","OTTHUMT00000252508.3","HGNC:14480","OTTHUMG00000130190.3",NA,"ENSP00000431040.1","CCDS4331.1",NA
"chr5",154941093,154969411,28319,"+","HAVANA","transcript",NA,NA,"ENSG00000082515.18","protein_coding","MRPL22","2","CCDS","ENST00000265229.12","protein_coding","MRPL22-201",NA,NA,"1","OTTHUMT00000377471.1","HGNC:14480","OTTHUMG00000130190.3",NA,"ENSP00000265229.8","CCDS43391.1",NA
"chr5",154941095,154966966,25872,"+","HAVANA","transcript",NA,NA,"ENSG00000082515.18","protein_coding","MRPL22","2","GENCODE_Primary","ENST00000439747.7","protein_coding","MRPL22-202",NA,NA,"2","OTTHUMT00000377472.1","HGNC:14480","OTTHUMG00000130190.3",NA,"ENSP00000411177.3",NA,NA
"chr5",157731420,157741449,10030,"+","HAVANA","transcript",NA,NA,"ENSG00000113272.14","protein_coding","THG1L","2","CCDS","ENST00000231198.12","protein_coding","THG1L-201",NA,NA,"1","OTTHUMT00000252579.3","HGNC:26053","OTTHUMG00000130254.5",NA,"ENSP00000231198.7","CCDS4341.1",NA
"chr5",175478560,175529742,51183,"+","HAVANA","transcript",NA,NA,"ENSG00000164466.13","protein_coding","SFXN1","2","CCDS","ENST00000321442.10","protein_coding","SFXN1-201",NA,NA,"1","OTTHUMT00000252980.3","HGNC:16085","OTTHUMG00000130555.6",NA,"ENSP00000316905.5","CCDS4394.1",NA
"chr5",175478575,175511579,33005,"+","HAVANA","transcript",NA,NA,"ENSG00000164466.13","protein_coding","SFXN1","2","basic","ENST00000502393.5","protein_coding","SFXN1-203",NA,NA,"2","OTTHUMT00000371842.2","HGNC:16085","OTTHUMG00000130555.6",NA,"ENSP00000473710.1",NA,NA
"chr5",176388751,176389761,1011,"+","HAVANA","transcript",NA,NA,"ENSG00000146066.3","protein_coding","HIGD2A","2","CCDS","ENST00000274787.3","protein_coding","HIGD2A-201",NA,NA,"1","OTTHUMT00000253147.2","HGNC:28311","OTTHUMG00000130657.2",NA,"ENSP00000274787.2","CCDS4401.1",NA
"chr5",177301198,177303719,2522,"-","HAVANA","transcript",NA,NA,"ENSG00000169228.14","protein_coding","RAB24","2","CCDS","ENST00000303251.11","protein_coding","RAB24-201",NA,NA,"1","OTTHUMT00000253416.2","HGNC:9765","OTTHUMG00000130849.6",NA,"ENSP00000304376.6","CCDS34300.1",NA
"chr5",177301451,177303706,2256,"-","HAVANA","transcript",NA,NA,"ENSG00000169228.14","protein_coding","RAB24","2","CCDS","ENST00000393611.6","protein_coding","RAB24-204",NA,NA,"1","OTTHUMT00000372690.1","HGNC:9765","OTTHUMG00000130849.6",NA,"ENSP00000377235.2","CCDS34300.1",NA
"chr5",177301486,177303710,2225,"-","HAVANA","transcript",NA,NA,"ENSG00000169228.14","protein_coding","RAB24","2","GENCODE_Primary","ENST00000303270.6","protein_coding","RAB24-202",NA,NA,"2","OTTHUMT00000253418.1","HGNC:9765","OTTHUMG00000130849.6",NA,"ENSP00000302085.6",NA,NA
"chr5",177303799,177306949,3151,"+","HAVANA","transcript",NA,NA,"ENSG00000169230.10","protein_coding","PRELID1","2","CCDS","ENST00000303204.9","protein_coding","PRELID1-201",NA,NA,"1","OTTHUMT00000253414.2","HGNC:30255","OTTHUMG00000130847.4",NA,"ENSP00000302114.4","CCDS4415.1",NA
"chr5",177303821,177306949,3129,"+","HAVANA","transcript",NA,NA,"ENSG00000169230.10","protein_coding","PRELID1","1","CCDS","ENST00000503216.5","protein_coding","PRELID1-203",NA,NA,"1","OTTHUMT00000372709.1","HGNC:30255","OTTHUMG00000130847.4",NA,"ENSP00000427097.1","CCDS64328.1",NA
